text,label
@Amy440 well well well...look who it is  welcome to this crazy twitter world...hahahha,Contento
Starting a busy day at work happy that @geoffjones rang me from airport ,Contento
"@stinson Was the 1st time I used the lightbox, so a bit rough, but wanted to do it before she got too big! ",Contento
@sexpensive Not really going  Wish I was though. Wasn't this hot.,Contento
[2/2] orkut's team cleaned the phishing link in few hours and responded to me with a thank you note ,Contento
"@damohopo thankyou  bet your eye looks lovely, consider an eye patch if only to spare others pain on looking at your gooey eye ;)",Contento
"@lizlin Sad to say I just take multivitamins, I guess I'm getting old  oh yeah, if i hold the &quot;P&quot; will i get more vitamins? LMAO",Contento
@qtbrowneyes - my avatar? LOL! yup. new FF. new Avatar. Everyone started changing theirs now too ,Contento
Finished reading 1st book of the Hollows series by Kim Harrison 'Dead Witch walking' LOVED IT!  Started book 2 already  ,Contento
Coffee! ...and in less than 24h back on the plane ,Contento
In our new feature we're launching tomorrow I am going to launch a new list &quot;people I really trust&quot;  Good night!,Contento
"I'm sooooooooooo over him, its funny. ",Contento
@ryanhopesudie I agree entirely. Won't have to wait too much longer! ,Contento
"@jaredleto Gonna go for a jog with my dog, it looks beautiful outside... Gotta love spring ",Contento
@Tyrese4ReaL Thanks man ,Contento
"back in Montreal, missing the sun, the ocean, the desert, and my oh my the good looking boys....but hey at least ive got awesome friends ",Contento
I will be enjoying my long vacation starting tomorrow!  I'll also be doing some reflection in the spirit of the Lenten Season! ;),Contento
"@xJane Well, since I'm on the subject, maybe I'll complain about it some more. ",Contento
@epidaetia whats bad abt it? good thing indeed  congrats..when is the summit,Contento
"happy birthday Sybil. wow. // coffee at nearly 3 in the morning. in for another LONG night... or, morning?! ",Contento
"&quot;through all the hard times in my life, those nights kept me alive&quot; ",Contento
"@mileycyrus if it's less than an hour of sleep, its napping but more than an hour is sleeping. ",Contento
"@michaelkwan It's not about working hard, it's about work smart ",Contento
"interpretor...sounds cool  ,but i am soo sleepy XD",Contento
@0mie no thanks. I don't like jail ,Contento
@_Flik_ You'll have to sweet talk her  make sure she knows you are a hard worker.,Contento
"As another long day begins, James is glad it's sunny. Stay away nasty rain ",Contento
@MidLifeCrunch strange your page is just like our company ,Contento
@k3n13 encantado..  been looking for stuff like that for the past few days..,Contento
@soulforce84 at least he's in good hands ,Contento
"@SlideShare_Dan Flickr for photos, Youtube for videos, Megaupload for large files. Own sites for articles. That's it. ",Contento
"@BlegooPR It was a quote , a mere quote ",Contento
@suburbanhipster haha michelle  u work too hard! haha,Contento
Last call soon! Slow night ,Contento
@NaiveLondonGirl Why howdy maam. I'm fine n dandy. And if ur naive I'm a dutch man's uncle ,Contento
@djlogansama Ugh. That first 'now' should be a 'know'. It's your fault for making me stay up late on a Monday ,Contento
@KristenjStewart It happened because everyone freakin' loves the shit out of you! Get used to it  Hope you have a good week!,Contento
"@BlegooPR It was a mere quote, that's all ",Contento
"@BrickSh0t7 ugh i hate you, we got snow in the middle of April...dont you just miss Canada?   *ends sarcasm*",Contento
"Can you tell it's spring break here, boys are off school so I don't have to be up at first light and can actually stay up late!!!! ",Contento
@noiseboyartist i love writing letters of complaint - i just always forget to mail em. I'm an agent-of-change (in my head) Lol ,Contento
"Only 18, that's brill! I can see my pic now, did I disappear for a while? Strange. ",Contento
finally got approved for the apartment. Mandy and I really deserve it. ,Contento
@jorskwen omg i sooo cannot wait. once it's properly ready will take pix and upload k! ,Contento
I have eight days off in New York before dance. booking my flight now ,Contento
@tommcfly haha morning then. i think (aussie here) wheat bix with honey!! or maple syrup and milk ,Contento
@jaybrannan it doesn't =( just take it and run with it! ,Contento
Gettin' down to some Hollywood Undead. Mmmmhmmm ,Contento
@Riles_puppy &amp; @PuppyJamaica Morning Pups! Thanks for the follow. Look fwd to barking at you soon!!  This Twitter is going to the dogs!,Contento
@devo21 I know!! I just hadn't had one in such a long time.. The goodness surprised me. ,Contento
@DaKing240 never mind  I hope GF II is worth buying it ?,Contento
@benhafner i would have to agree that @jocam is quite an amazing girl....and in a few weeks I'll be having dinner with an amazing couple ,Contento
@tayswift Im glad to hear im not the only one awake at 2 in the morning ,Contento
"@rokchic28 no probs, I sell nothing other than my blog http://snedwan.com  I'll have to get a listen to your band, on iTunes?",Contento
"oh - and triple H won at wrestlemania...not that I'm counting, but 100% of my predictions were accurate ",Contento
@itsangie maybe we can to when I move down? ,Contento
"3 apples, 2 nectarines, 1/2 flat strawberries, 1/2 bag of grapes, cup of chopped walnuts, sliced, diced, and mixed 2 yummy perfection ",Contento
@YoYo_Ma lol!  Isn't it past your bedtime? It is for me. See you tomorrow!  ,Contento
two tests down..  three tests and a twenty first birthday to go..  ,Contento
@Hematocrit Are you serious? ,Contento
"@vdichev Don't read past tweets  Hey, it's not email!",Contento
"@Monhae Quite tearful today, but I laughed a lot also. To put it simply. ",Contento
"@mathewanthony Mathew, it is pretty crazy huhh  text me in the A.M.",Contento
"@JonathanRKnight Thanks for the 'sermon' lol. I was asleep when You wrote it, but it was nice to wake up to. The simple life...If only!  x",Contento
wants to go out. dragonball evolution premiere tonight! ,Contento
tomorrow is a big big day. first day at the new job  uhh so nervous.,Contento
@MyNews24 No such thing as too many public holidays  I'm looking forward to lots of chocolate too!,Contento
@Anjuli_nz haha there is a bit of that! makes getting up early easier too. ,Contento
"Another bright sunny day! - Island must have driftered south over the last few days  Oh well, time to eat then off to work",Contento
@michellecottis  God! how many Tweets do you make a day. I have 89407 calls left for today ,Contento
"@LouisGagliardi hahaha... shiiit, dont i feel like a douche bag =/ hehe! thx for the tips anyway  much appreciated!im glad to be different",Contento
can't access his bank account ;) this is going to be fuuuuuuuun ,Contento
@apreezyl haay can you tell me the attendance question for personal computer tomorrow? Thanks  &lt;3,Contento
"had an amaaazing day.  Running, sushi, shower, beach, uno on the beach, fun. ",Contento
"@mcawilliams I saw them live a few years ago, surprised at how calm they looked on stage. ",Contento
@mattyza Thanks. wp e-commerce is very buggy. Think i'll do the custom thing. Now to find the time ,Contento
I'm excited for rescue me to start tomorrow. Or is it today. ,Contento
"Didier's return a big boost for us at Chelsea ahead of the UEFA CLeague.. hope the champ plays, scores and wins it 4us.. fingers crossed ",Contento
@tonebeep sooo crazy that its ur middle of the day and I'm bout to go to sleep!..haha hope all is well! Buy any new kicks?!..lol  hollleer,Contento
@michellepearl http://twitpic.com/2y4vg - Love it! Love your new logo as well ,Contento
"@LizMyers first impressions are good actually, like the design, a happy-summer feeling ",Contento
"Apart from I-tunes, can anyone recommend a good and reasonable download site? And I should say &quot;legitimate.&quot; ",Contento
"Kumar Sanu calls current film songs 'shouting'. Well, at least singers don't shout from their noses these days  http://tr.im/imzw",Contento
"I found my MADDEN '08!  in '09  ...oh well, I say Old is New Again!",Contento
"Planning to learn basic sign language these holidays  Geez, I have a whole list o_0",Contento
@robs_maid thanks ,Contento
"@saudarilee Hey hey, where did you get the Man U rompers? Are there any other club rompers available? Thanks  -Zee",Contento
"Lookin @mellyford Bet right now. She's like kryptonite , she stops  me dead on my feet. Love my Melly ",Contento
@Susielin I LOVE YOU and ain't no one in this whole world who could convey that to you like me! ,Contento
Finally going to sleep; getting up early for Opening Day in San Francisco ,Contento
"@myopicjoe Yup, not many of us are named &quot;Benjamin Button&quot; ",Contento
I hate deadlines. So why am I majoring in broadcast to be an anchorwoman who will have multiple daily deadlines? I HAVE NO IDEA! ,Contento
Lets Drop ..Ich hatte gerade K'se auf Toast. Germandoo. Oh the Joy of knowing some words in german  (via twitt.. http://tinyurl.com/dbwg8p,Contento
loves clean sheets ,Contento
Once again stayed up to late and have to start too early  It is a good thing I like my job,Contento
"I'm up way too early and it's rather cold. On the brighter side, @Becky_howard and I are going on our picnic today ",Contento
@FizzyDuck Five? Seems a little bit too late in the morning but what the hell ! ,Contento
ryanodonnell: @AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels!  [.. http://tinyurl.com/c3e3ub,Contento
I feel so great for starting twitter at suzanne  but still hardly anyone has it.,Contento
@MarlonRibunal thanks dude ,Contento
@FFMo Glad to hear that   Professional phone sex operator. And you?,Contento
"Planning to learn basic sign language these holidays  Geez, I have a whole list of things to do...o_0",Contento
"Wooohooo, amazon lowering mp3 prices. Fuck you iTunes ",Contento
@JacePerry Thanks Jace!!! Yeah - I made it super quick but I really like it  Yay Logos,Contento
@WallyDWallower I love cold pizza for b'fast! Mmm! ,Contento
@fartingpen @far1983 @dharshana @rampantheart @lavanyaj @sudhamshu @adapaavi @disobedientgirl haha that makes @fartingpen my online fart ,Contento
"@Coll_aka_Aubrey No, I wasn't really.  But you do &quot;kinda&quot; look like a terrorist!.... :-|",Contento
"@leslie_nassar Hey, I didn't say I would eat them  aren't they like an inside-out pizza? Will my local Coles stock them? Important Q's.",Contento
@NatashaD83 I agree with Jo! Don't say thanks Natasha! We're hrere for you! ,Contento
leave the irreparable past in God's hands and step out into the irresistible future with Him! ,Contento
gone to sleep.. so tired! goodnight or good morning to everyone! have a nice day people ,Contento
@chr15t14n  thanks.,Contento
@haisergeant thank you very much ,Contento
"I'm gonna try and sleep now  it's 3:07, and i'm kinda tired this time. My wonderful bed is waiting for me. Sick, strep throat :/. Night&lt;3",Contento
@hayesz its all good hahha im glad you have fun  the pics on your blog will give me fapping material for days to come ;),Contento
"@froggie775 If you want REALLY weird, listen to &quot;Everything Falls Apart&quot; and then go forward to &quot;Body of Song.&quot; ",Contento
fuck i'm loving this song today.. everyone listen to it now. it makes a person smile big.. ,Contento
uploading THE MAINE interview. enjoy ,Contento
@Sugadeaux I'm gonna email you - too much to write here! ,Contento
today was super fun and we tried new things plus we have future hangout buddies ,Contento
"So, coffee was kind of a let down... but perhaps my weekend will be more exciting! ",Contento
"Good Morning, Tweet Peeps....Something to think about  &quot;Content makes poor men rich; discontentment makes rich men poor.&quot;",Contento
Just got home. Fun day. Swimming. Then downey now home. ,Contento
Big planning meeting today followed by our first radio interview - my Comfort Zone is officially expanding...... ,Contento
Well the sun is shining and I'm feeling guilty 'cos I've neglected the garden. Seed sowing and weeding today methinks ,Contento
@mikemakin first big massive fight...I blame Sam ,Contento
@The_Apprentice_  come on down buddy. would love to have ya ,Contento
@plutobob my eyes are all sleepystill and when I looked at your reply to Seb I was all 'he replied to her? Sweet! but now. I'm very tired ,Contento
"@ddlovato   new video. amazing. simply stunning, not to mention one of my favorites. ",Contento
Time for bed! Sleeping to Thursday  pretty stoked for school tomorrow. Goodnight all!,Contento
I'm in a David Bowie mood  I feel like watching Labyrinth!!! Sexiest GOBLIN KING I've ever seen. CLASSIC!,Contento
"@Brevi Glad to hear it, thanks for letting me know ",Contento
"@wisequeen Plenty of tea here, I'll get the toaster ready ",Contento
@ggen its pretty fucken good so far hehe ,Contento
"@ev  Link takes me to &quot;Hazardous Weather Outlook for Michigan&quot;, quick &amp; dirty indeed. ",Contento
"yay~! bought jax a new tag, looks pretty much the same as the one he lost. ",Contento
i just cut my hair and it actually looks a lot better ahaha ,Contento
@THEArtistT thanks for putting me on your coolest design cats list ,Contento
so the other night i kissed a statue of a toad.. lets keep our fingers crossed for prince charming  or would he become a statue too?,Contento
"@Kal_Penn I just read about your new job, CONGRATULATIONS!  That's fantastic.",Contento
@lexykiddle i didnt do much made a sandwhich  and then caught a fish  wbuyou going paulis party? some good news for you cant say on here.,Contento
"@cavorting All  here. Alwys lvly 2 spk w/u Awww If I cld, Id giv u a fut massaj... Awww so sweet. TY YW Heres another (((( @cavorting ))))",Contento
would love to stay in bed but have to go to work...roll on the long weekend! ,Contento
@RheaP better be careful with that aching feet in the gym. ,Contento
"Right people, Im back. 12hrs of mind numbing IT work ahead... y'all better bring it! ",Contento
is off to bed. Will explore later.  Lol.,Contento
"@ukdivorce - Just reading your blog, looks cool! ",Contento
@Llawen Thank you Cal!  Always sunny in Wales? lol Yes the people maybe but certainly not the weather!,Contento
"@oliver_turner cant do facebook at work, sorry. have yourself a great day stuffed full of awesomeness! ",Contento
@reikifurbabies @petsaretalking Nice product! Think I'll have to wait until next time I'm in the US to try it unless you ship o/seas ,Contento
"@rubypurple sorry twitterberry fails, glad to see you here! ",Contento
@bunyan71 Quick question who is the female singer? ,Contento
another jog done  now I will proceed to do some degree standard cutting and sticking,Contento
ooooh such a good night  bed time!,Contento
@sebinomics Flutter: Let's found 'supra-tinyurl.com' then - they're too long otherwise... ,Contento
"WOOT.COM - Keyring Breathalyzer 2 Pack... I JUST BOUGHT one for myself, oh hells yes. a DUI is not in my future, thanks @woot.com ",Contento
This morning I was woke up by Janis Joplin. This can't be bad. Morning all! ,Contento
"The older theory was, marry an older man because they're more mature. But the new theory is men don't mature. Marry a younger one. ",Contento
haven't been able to sleep at ALL. i think i'll watch Ugly Betty online. ,Contento
is soooooooooooooooooo glad taylors back ,Contento
I suppose I am now officially one of the Literati.  Does that give me smart points?,Contento
@GWUniversity - so if ur not ... who are u ? hahah ... u obviously 'know' the other one.... bucket list ,Contento
Missing My Best Friend. Listening to Radio Disney ,Contento
"I stupidly put my teddy bear that my grandparents gave me when I was 2 into storage when the house forclosed, dad rescued the bear 2day! ",Contento
"@azuritetalk Man, im glad to see that you're starting to rebuild things, all my best wishes for your future. ",Contento
Thanks @macheist - That was a good deal ,Contento
12 Common Photoshop Mistakes and Malpractice http://sp2.ro/9b495c  great for begginers like me ,Contento
"@snufsnuf  I'm pretty good, snufsnuf, just wanted to acknowledge your commiseration for my stale Cheez Doodles ;) Nice to meet you ",Contento
"Whoa, apparently my Etys are coming back tomorrow! Strangely, they didn't charge me for repairs. Complimentary UPS shipping. Etymotic R. ",Contento
in the office now...but not for long ,Contento
"I'm always here Juliet, always. I will always be right where I've always been, outside your window. ",Contento
@alicam thanks very much for the follow ,Contento
lol @courtneylou  im at work bored beyond belief and feel slightly cut off from the world. Anyone up for textin me? Hit me up if you do.,Contento
@APES ya red is also nice but it's too salty for me. i'm a doritos monster b4. ,Contento
@Snakehit new job? congrats ,Contento
"@dcorsetto Interested to see where this goes! When does the number of partners cross over from 'ok' to 'too many'? Split the middle, 150? ",Contento
maybe I should include a programmers translation crib-sheet for normal people to understand in my twits ,Contento
Morning all - just had first cuppa   Hazy sunshine here.,Contento
"Never mind, it was 100% worth it. ",Contento
"Today I have to get a washing machine. Even less room in my kitchen to put my stuff. Well, but I need clean clothes ",Contento
@phpslacker you're right! ,Contento
"@kenjbarnes1 What's funny is, it's been so long, I don't even remember season 6! ",Contento
Oh wow thats still sucky. Oh well atleast its later! Text me asap tomorrow  goodnight lover of mine ,Contento
is on his way home after a fun evening. ,Contento
"New post &quot;Tribalization, Socialized TV &amp; Games: Seriously&quot; http://twurl.nl/8namrw TV 2.0 &amp; Serious Games Pressies ",Contento
"@jsworld yeah, have used it for converting multiple jpegs to multipage pdf file before too, was fun ",Contento
so excited for my eye exam tomorrow. ,Contento
Just  found all these new pictures from my photo shoot that I had never seen!! yay ,Contento
@michaelgrainger oh is that why they closed down to set it up  ya think ,Contento
Travel section tab all complete and linked in  http://theclausito.wordpress.com/travel/,Contento
@ventureoutlook thanks for the follow ,Contento
"it's unbelievable, but I somehow managed to write the whole standalone ",Contento
Such a very long day. And again tomorrow...maybe I'll get on a jury next week and be able to take a nice vacation ,Contento
38 days til graduation! s0 much t0 d0...s0 little time! I'm excited! ,Contento
@Schofe What happens if you're late for TM?  Who's your 'backup' these days?  Or will Fern wing it?? ,Contento
"@valeriekhoo I love my chiro, he's fantastic ",Contento
"@lanafromoz Your professor is just failing at Plain English Communication, clearly. ",Contento
Another day in work and life. Is it a pigeon day today ? or a statue day ? or neither?  hoping for calm neither day i think ,Contento
@roxycraft You should have gotten your e-mail by now...congrats! I want a crochet Chilly to keep my Big Blue company! ,Contento
@kirstyr77 Thanks!  Hope all is well with you too!,Contento
@MTsiaklides haha now thats one I DO know! ,Contento
"@xwen haha, it was Huggies - we believe in the importance of play between parents and children ",Contento
woo thanks ron and steeve for following me yeow i have folowerssss  haha  p.s i wanna got to the ellen show ,Contento
Tomorrow/today is my free/lazy day. I'm so happy.  I'm gonna SLEEP like nobody's business and maybe actually WRITE something. ,Contento
@RacelloMaria Thanks  =P,Contento
Oh so here i am.. and and im bored :| thankyou redbull for letting me drink you on such a short notice  LY redbull + fairys,Contento
@dg4G you may need to finish some of it off - can't even look at the thing right now! ,Contento
@maryjanesattic I just got it! I am super stoked! And Chilly is all your if you want it  woot! Glad I stayed up!,Contento
shower.. then i think ill finish another cinderella story.. and then im going outtttt ,Contento
@lastlikelylad thanks for the shout out! ,Contento
@dalerankine You mean also in NZ and I should just stay at home in the rain? ,Contento
The day is bright and theres a big presentation to write ,Contento
@MissGC : Hahaha. Unfortunately not. My lesbian crush is ... Leighton Meester! XD You? ,Contento
Paw pawing my ass off smh...im starting to feel better ,Contento
working lately on building my web http://successrevolution.com will appreciate any help or comment ,Contento
@ihatecrayons aww that sucks! Glad that put you in a better mood! ,Contento
@JaylaStarr &quot;drinking the drugs&quot; is a line from a movie I was just kiddin with yah girl!   http://bit.ly/kyDjD watch @ 2:20 u'll get it ;),Contento
Re-reading @megcabot's Avalon High for the nnnntttttthh time! ,Contento
"Wow...awesome night! Posted my first website!  Small steps, but progress nonetheless.",Contento
@nathanrdotca I think if I click the word &quot;reply&quot; it gives me a new window of what you're replying to. I'll do that now. ,Contento
@mominisrael We know all about crazy bloggers ,Contento
"@ModelMandyLynn My current favourites are Life, House and formerly Boston Legal. I guess I enjoy sarcasm ",Contento
@aidenchan yeah sure but its my sister's so take EXTRA gd care ,Contento
@EvilTwinBrian Suckered Phil or Larry into the #Sci-Five? Did you guys get a pick-up game going over at the office today? ,Contento
Because of @Kells1 I've been singing &quot;I'm a little teapot...&quot; for days now. ,Contento
"#iphone #spotify I'm now able to run spotify on my iPhone, through a remote desktop session to my pc using Jaadu RDP. It works ",Contento
"For your info, we didn't try the Laksa. I ate the tongseng, chicken lycee, the mango salad n fried shrimp. Was good. I like it ",Contento
@TerryFree Thanks.    Appreciate that....,Contento
"@tamarlovesu I CAN'T BELIEVE YOU PULLED THAT OFF!  Good shit, dude!  I SO wish I was there...  Sounds like it went well...  ",Contento
@CanUhandleMee Lemme pour u some hot Tea with some honey. Talk to me woman! ,Contento
@pawoot So you may just stay outside and wonder how quick the operation is. ,Contento
Every bone in my body is aching but it was worth it ...The Prodigy rocked newcastle last night ,Contento
@souljaboytellem http://twitpic.com/2y506 - aww... mwah  xxxx,Contento
There are people we don't like it? They must be very strange people...  re: http://ff.im/1XTfX,Contento
"And like that, she was gone! (But at least her hair is natural brown again) ",Contento
@Rhiand92 you fail at life and all that it holds. ,Contento
DS parties in the lounge are so much fun! ,Contento
@Adricorn Thanks for your Atwood advice - I'll put them on my list. ,Contento
"@jasonsalas Thanks very much, I appreciate it, and we're the first site on the web with this review ",Contento
@micktleyden Thanks Mick. ,Contento
getting ready to go away tomorrow. ,Contento
Happy Birthday to my wee lil one Michael Patric O'Rourke. He's 1 year old now ,Contento
my ex boyfriend once blamed me for making the freckles on his skin raise above the surface. he thought I'd done it to him.  i said wtf,Contento
"@mony_ bonjour, Wii is more fun ",Contento
she makes every everything bad in my life seem ok in just a few words with her gentle voice..  http://twitpic.com/2y5ch,Contento
"Yep, I'm receiving DMs, so at least some of you have no problems with DMs. I, however, cannot send DMs to anyone. Thanks for playing. ",Contento
Hi Rhian this is my first post on twitter so hope it works ok. My MBT's r fab - it's a pity I can't wear them 2 work. Hv a good day ,Contento
"@scotthardy I'll be in bxl tomorrow, so if you would have gone back tomorrow eve we could train together. But Thursday will be a bit late ",Contento
@rodrigo_grana heh.. I mean I drunk so much liquor recently.  No worries.  and hiro has gone today :'-(,Contento
has conquered the Greek Exegetical Paper beast only little stuff remaining to finish it!!!!!!!! PRAISE JESUS   ,Contento
Another challenging meeting in French. I hope it will be productive and that I will be able to understand ,Contento
"@KeepinUpWKris I am so jealous, hope you had a great time in vegas! how did you like the ACM's?! LOVE YOUR SHOW!! ",Muy feliz
"@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise, I cannot wait! Hope all is well on the Knight bus!  You are loved!",Muy feliz
Callin it a night! I always have the best sleep after a good workout!! ,Muy feliz
@ijustine the gym is an awesome place! work it out ,Muy feliz
@KourtneyKardash yep Mornings are the Best! nighttime is chill time ,Muy feliz
"What A Day  I Just Loved It. Sun, Food And My Girls  Cannot Be Beaten. Eyyy! I Bused It Home Tooo Hahaa. Have An Ace Time Darl.  xxxx",Muy feliz
@betzitall Wall-E is a great battle for stress.   Yay for staying up all night and doing homework together!,Muy feliz
@honeytech Happy Morning! ,Muy feliz
"@craigsutton     that's a long-time, good for you!   ",Muy feliz
"@mehulbhuva Good luck, and let me know how it goes! ",Muy feliz
@JonathanRKnight Good luck with the cruise!! Your gonna need it! ,Muy feliz
Got the vocals done! now time for the best part: the music track or bed! whichever you wanna call it lol ,Muy feliz
Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. ,Muy feliz
"@JonathanRKnight Don't worry about it, we are just happy to have you on here! ",Muy feliz
"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. ",Muy feliz
@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! ,Muy feliz
@Jonathanrknight so good knight and sleep well.  I know I will now!! ,Muy feliz
@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! ,Muy feliz
@juliaroy I've just seen your Flickr and I've fallen in love!!! Just Wonderful!!! Awesome... !!! ,Muy feliz
"Happy Morning, la toat? lumea!  ",Muy feliz
@KeepinUpWKris omg you are the best mom...your girls are blessed ,Muy feliz
"@milagro88 LOL! That's ok. Yeah, we did.  He's looking forward to Thursday since we're going around for Visita Iglesia. 14 churches!",Muy feliz
@erin2011 If you have any questions about journalism don't hesitate!   Good luck with everything!,Muy feliz
Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! ,Muy feliz
"I was watching Pride and Prejudice, one of the  best movies ever, I love this movie! and the book too ",Muy feliz
@heidimontag Great episodes.  Didnt know there would be two!,Muy feliz
"@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you ",Muy feliz
@rashmid congratulations!! tht makes a lot of us very very happy. ,Muy feliz
Good Knight Jonathan!  ,Muy feliz
@hzell good luck!!!! ,Muy feliz
@fourzoas Good night! ,Muy feliz
@jeanchia you're welcome dearie!  voted already! goodluck!,Muy feliz
GOOD MORNING MY LADYS and Jon lol! ,Muy feliz
OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*,Muy feliz
Good morning everyone! ,Muy feliz
@JoeandJesse awesome!!! see you there!! ,Muy feliz
had a great ending to a great day!  Being brave pays off.  Thank you Jesus-seriously.  Now off to watch the Hills and then bed!,Muy feliz
@JonathanRKnight Good bless you too! hehe  Hasta pronto!!,Muy feliz
"What an awesome day   Boy am I grateful &amp; blessed, and I know it.",Muy feliz
@mrskutcher ur awesome ,Muy feliz
Morning everyone! What a beautiful Day...Yay! ,Muy feliz
@dustyedwards Of course! Have a good one! ,Muy feliz
I'm off to Salsa Dancing lessons!!!  I love it!!!  ,Muy feliz
@bella456 Nah! You already gave me that good idea for the strawberry yogurt at Menchie's! ,Muy feliz
@MrPeterAndre 7 pounds is an awesome film ,Muy feliz
Good morning twitters! Tuesday... but like Thursday ,Muy feliz
may have just pulled off the greatest save in the history of tetris. Three cheers for insomnia ,Muy feliz
What a beautiful morning ! Shame im not home sleeping through it ,Muy feliz
i was so happy today was nice out!!  im so happy spring has shown up..for now anyways ,Muy feliz
Good morning everybody! ,Muy feliz
got a great background from @professorhazard now!  ,Muy feliz
Looking forward to having dinner cooked for me again tonight! What a wonderful man I have.   Could use a nap before dinner though!,Muy feliz
@janicerose i know u are  best one too,Muy feliz
@justG Great to hear G! Very glad your Uncle's doing alright ,Muy feliz
@veronica78 good luck on ur law test!  go study now!,Muy feliz
@steeltrain that's awesome you guys!!!  support ,Muy feliz
"hmm, I should be sleeping but I'm making some awesome CD mixes ",Muy feliz
"@nicolerichie Yes i remember, it was an awesome band. Will you be reply ",Muy feliz
"Yay, Dr says my foot is fine!!!!! ",Muy feliz
"@nicolerichie Yes i remember that band, It was Awesome, Will you please reply ",Muy feliz
"@ThomasGudgeon really! awesome  just downloaded a mp3 track, trying that....",Muy feliz
"@FoxWhisperer that's cute! If you find an LS4, that would be excellent ",Muy feliz
Good morning everyone!  It's a sunny day here!,Muy feliz
Good Morning TwitEarth! ,Muy feliz
@musicaddikt787 its good for you crystal! ,Muy feliz
@sarahatwood you're welcome for K-ROD!   #openingday,Muy feliz
@Steve_Buscemi I'll feed you for life is you say my cookies are the best. ,Muy feliz
bars on Monday = awesome.  ,Muy feliz
@shemah @anefallarme Awesome! I'll try to chop! ,Muy feliz
@phatelara awesome Debbs! ,Muy feliz
@bikeindia LOL! I think he shud get a pic of his taken with the bunnies himself now  The damn LCR site is alrdy NSFW at work though!,Muy feliz
@TonjaC Good night! ,Muy feliz
"@jaredleto Yeah...Here is 1 vegan  P.S. Jared, you are one of the greatest artist of all time !",Muy feliz
EXCITING! Suppose to be 75 degrees out tomorrow! YEAH!!!!  ,Muy feliz
"@MyfWarhurst &quot;Head On&quot; by Pixies, because the video is awesome and underplayed ",Muy feliz
@souljaboytellem Good Nite Babe!!  ,Muy feliz
Men Without Hats - Safety Dance is DaH best song ever created of all time *starts to dance*    &lt;3    ,Muy feliz
@shalinique Booo!!! Ur just being urself...n we love it!!! ,Muy feliz
just bought the best scarf ever ,Muy feliz
@LaGiggles Have a beautiful y safe trip!!! Lots of hugs y hearts ,Muy feliz
@pplist yep - doing my best viking impersonation - even without the helmet ,Muy feliz
just got bac from the lib and lol headed to bed no classes 2morrow!! yay! ,Muy feliz
@sweetlocs definitely a GOOD 1! ,Muy feliz
@framolamdu PYT is an excellent song ,Muy feliz
It's a beautiful day... ,Muy feliz
"Putting my RESUME in at foodworks tomorrow, omg, i hope i get it, i will be able to start earning money!  OMG!!!!! ",Muy feliz
"@dougiemcfly hey dougie  thought you would be the best one to ask... what are some names for lizards. i may be getting one, i wanted YODA!",Muy feliz
I am so swamped! I will get online again soon. I will not neglect my best friends! ,Muy feliz
@piawaugh well done mate. good post too! ,Muy feliz
"@typezero3: Awesome picture, dude. You and eBG have matching visors. ",Muy feliz
Good Night World! I see you tomorrow! ,Muy feliz
@LynnSerafinn Good luck with your book launch today Lynn - you must feel very proud ,Muy feliz
@spacehotel I'm amazed you remember dates like that ! I'm impressed! You are a clued up lad though ,Muy feliz
@maikeru76 have a great day/night!!!! ,Muy feliz
@IronChefShellie: LOL! Very good point ,Muy feliz
@andrewrondeau Welcome!  ,Muy feliz
@megelder excellent tip  Makes wonder what you liked best. Bone's try at manipulating people or Ms. Strawberry *lol,Muy feliz
@Gracelisa @Danielle07 What happen to MSU   GO UNC lol !!!,Muy feliz
"@MabelleK Hola! Yes, one of these days!  Good knight! ",Muy feliz
Good morning everyone! Got a package from Granma...let's see what's inside! ,Muy feliz
@ddlovato I just saw your interview with katie &amp; karleigh!!  you're so awesome demi! I hope you'll come to germany one day ,Muy feliz
"TCK is going to bed. When I wake up, it's warm up and get to work!  Goodnight World!",Muy feliz
@Jon_Favreau http://twitpic.com/2x2e6 - That's awesome! ,Muy feliz
I have the greatest boyfriend ,Muy feliz
"@annikarae That's a superb picture, doll face ",Muy feliz
@mariapetersen I'll try my best to be at the Heather tomorrow for the tweetup ,Muy feliz
"@bronte_saurus Being a grownup with no responsibilities is awesome, though. ",Muy feliz
"OK..one hour and counting, 4 days off and going to enjoy every minute of it! hair done, spa, kickboxing, hiking!!! ahhh can't wait  ",Muy feliz
Good Morning! Determined 2 make it sweeter than b4... ,Muy feliz
@akshatk Heh! It was hilarious! But why do they always miss!!??! ,Muy feliz
@imalexevans omfg you watch skins?! you're officially perfect! ,Muy feliz
